	('Cluster: cluster-0', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 2')	('Cluster: cluster-1', u'Majority Tissue: lung', 'number in clust: 2')	('Cluster: cluster-2', u'Majority Tissue: upper_aerodigestive_tract', 'number in clust: 47')	('Cluster: cluster-3', u'Majority Tissue: autonomic_ganglia', 'number in clust: 11')	('Cluster: cluster-4', u'Majority Tissue: skin', 'number in clust: 50')	('Cluster: cluster-5', u'Majority Tissue: lung', 'number in clust: 26')	('Cluster: cluster-6', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 31')	('Cluster: cluster-7', u'Majority Tissue: large_intestine', 'number in clust: 2')	('Cluster: cluster-8', u'Majority Tissue: lung', 'number in clust: 15')	('Cluster: cluster-9', u'Majority Tissue: liver', 'number in clust: 16')	('Cluster: cluster-10', u'Majority Tissue: lung', 'number in clust: 11')	('Cluster: cluster-11', u'Majority Tissue: lung', 'number in clust: 59')	('Cluster: cluster-12', u'Majority Tissue: lung', 'number in clust: 79')	('Cluster: cluster-13', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 17')	('Cluster: cluster-14', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 1')	('Cluster: cluster-15', u'Majority Tissue: central_nervous_system', 'number in clust: 2')	('Cluster: cluster-16', u'Majority Tissue: oesophagus', 'number in clust: 1')	('Cluster: cluster-17', u'Majority Tissue: central_nervous_system', 'number in clust: 1')	('Cluster: cluster-18', u'Majority Tissue: bone', 'number in clust: 8')	('Cluster: cluster-19', u'Majority Tissue: autonomic_ganglia', 'number in clust: 4')	('Cluster: cluster-20', u'Majority Tissue: upper_aerodigestive_tract', 'number in clust: 4')	('Cluster: cluster-21', u'Majority Tissue: bone', 'number in clust: 23')	('Cluster: cluster-22', u'Majority Tissue: ovary', 'number in clust: 16')	('Cluster: cluster-23', u'Majority Tissue: lung', 'number in clust: 1')	('Cluster: cluster-24', u'Majority Tissue: central_nervous_system', 'number in clust: 1')	('Cluster: cluster-25', u'Majority Tissue: stomach', 'number in clust: 1')	('Cluster: cluster-26', u'Majority Tissue: large_intestine', 'number in clust: 2')	('Cluster: cluster-27', u'Majority Tissue: large_intestine', 'number in clust: 4')	('Cluster: cluster-28', u'Majority Tissue: upper_aerodigestive_tract', 'number in clust: 1')	('Cluster: cluster-29', u'Majority Tissue: lung', 'number in clust: 1')	('Cluster: cluster-30', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 26')	('Cluster: cluster-31', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 1')	('Cluster: cluster-32', u'Majority Tissue: large_intestine', 'number in clust: 8')	('Cluster: cluster-33', u'Majority Tissue: upper_aerodigestive_tract', 'number in clust: 1')	('Cluster: cluster-34', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 21')	('Cluster: cluster-35', u'Majority Tissue: large_intestine', 'number in clust: 1')	('Cluster: cluster-36', u'Majority Tissue: breast', 'number in clust: 1')	('Cluster: cluster-37', u'Majority Tissue: endometrium', 'number in clust: 6')	('Cluster: cluster-38', u'Majority Tissue: lung', 'number in clust: 51')	('Cluster: cluster-39', u'Majority Tissue: breast', 'number in clust: 28')	('Cluster: cluster-40', u'Majority Tissue: pleura', 'number in clust: 1')	('Cluster: cluster-41', u'Majority Tissue: lung', 'number in clust: 52')	('Cluster: cluster-42', u'Majority Tissue: breast', 'number in clust: 4')	('Cluster: cluster-43', u'Majority Tissue: oesophagus', 'number in clust: 1')	('Cluster: cluster-44', u'Majority Tissue: central_nervous_system', 'number in clust: 1')	('Cluster: cluster-45', u'Majority Tissue: ovary', 'number in clust: 1')	('Cluster: cluster-46', u'Majority Tissue: soft_tissue', 'number in clust: 2')	('Cluster: cluster-47', u'Majority Tissue: upper_aerodigestive_tract', 'number in clust: 1')	('Cluster: cluster-48', u'Majority Tissue: autonomic_ganglia', 'number in clust: 1')	('Cluster: cluster-49', u'Majority Tissue: large_intestine', 'number in clust: 52')	('Cluster: cluster-50', u'Majority Tissue: lung', 'number in clust: 1')	('Cluster: cluster-51', u'Majority Tissue: kidney', 'number in clust: 1')	('Cluster: cluster-52', u'Majority Tissue: kidney', 'number in clust: 1')	('Cluster: cluster-53', u'Majority Tissue: lung', 'number in clust: 19')	('Cluster: cluster-54', u'Majority Tissue: bone', 'number in clust: 1')	('Cluster: cluster-55', u'Majority Tissue: upper_aerodigestive_tract', 'number in clust: 1')	('Cluster: cluster-56', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 1')	('Cluster: cluster-57', u'Majority Tissue: urinary_tract', 'number in clust: 1')	('Cluster: cluster-58', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 20')	('Cluster: cluster-59', u'Majority Tissue: small_intestine', 'number in clust: 2')	('Cluster: cluster-60', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 15')	('Cluster: cluster-61', u'Majority Tissue: central_nervous_system', 'number in clust: 56')	('Cluster: cluster-62', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 30')	('Cluster: cluster-63', u'Majority Tissue: kidney', 'number in clust: 9')	('Cluster: cluster-64', u'Majority Tissue: bone', 'number in clust: 1')	('Cluster: cluster-65', u'Majority Tissue: central_nervous_system', 'number in clust: 1')	('Cluster: cluster-66', u'Majority Tissue: biliary_tract', 'number in clust: 1')	('Cluster: cluster-67', u'Majority Tissue: kidney', 'number in clust: 29')	('Cluster: cluster-68', u'Majority Tissue: central_nervous_system', 'number in clust: 1')	('Cluster: cluster-69', u'Majority Tissue: soft_tissue', 'number in clust: 3')	('Cluster: cluster-70', u'Majority Tissue: ovary', 'number in clust: 1')	('Cluster: cluster-71', u'Majority Tissue: oesophagus', 'number in clust: 9')	('Cluster: cluster-72', u'Majority Tissue: thyroid', 'number in clust: 2')	('Cluster: cluster-73', u'Majority Tissue: ovary', 'number in clust: 15')	('Cluster: cluster-74', u'Majority Tissue: stomach', 'number in clust: 1')	('Cluster: cluster-75', u'Majority Tissue: liver', 'number in clust: 1')	('Cluster: cluster-76', u'Majority Tissue: bone', 'number in clust: 1')	('Cluster: cluster-77', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 1')	('Cluster: cluster-78', u'Majority Tissue: lung', 'number in clust: 1')	('Cluster: cluster-79', u'Majority Tissue: breast', 'number in clust: 1')	('Cluster: cluster-80', u'Majority Tissue: pancreas', 'number in clust: 1')	('Cluster: cluster-81', u'Majority Tissue: lung', 'number in clust: 1')	('Cluster: cluster-82', u'Majority Tissue: central_nervous_system', 'number in clust: 14')	('Cluster: cluster-83', u'Majority Tissue: breast', 'number in clust: 39')	('Cluster: cluster-84', u'Majority Tissue: upper_aerodigestive_tract', 'number in clust: 1')	('Cluster: cluster-85', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 7')	('Cluster: cluster-86', u'Majority Tissue: lung', 'number in clust: 4')	('Cluster: cluster-87', u'Majority Tissue: ovary', 'number in clust: 3')	('Cluster: cluster-88', u'Majority Tissue: prostate', 'number in clust: 1')	('Cluster: cluster-89', u'Majority Tissue: lung', 'number in clust: 5')	('Cluster: cluster-90', u'Majority Tissue: stomach', 'number in clust: 1')	('Cluster: cluster-91', u'Majority Tissue: breast', 'number in clust: 1')	('Cluster: cluster-92', u'Majority Tissue: haematopoietic_and_lymphoid_tissue', 'number in clust: 1')	('Cluster: cluster-93', u'Majority Tissue: central_nervous_system', 'number in clust: 17')	('Cluster: cluster-94', u'Majority Tissue: autonomic_ganglia', 'number in clust: 2')	('Cluster: cluster-95', u'Majority Tissue: thyroid', 'number in clust: 1')	('Cluster: cluster-96', u'Majority Tissue: stomach', 'number in clust: 1')	('Cluster: cluster-97', u'Majority Tissue: oesophagus', 'number in clust: 1')	('Cluster: cluster-98', u'Majority Tissue: kidney', 'number in clust: 2')	('Cluster: cluster-99', u'Majority Tissue: liver', 'number in clust: 8')
AVPR1B	5.71001611111	5.71689259048	5.83607012356	5.74667189524	5.81227590287	5.77308362	5.89903687701	5.86103461765	5.97298451651	5.79264270671	5.89986039388	5.66115278131	5.78955061789	5.7583704728	5.494321	5.87215340404	5.450009	6.216266	6.11174635467	5.60428525301	5.91799047619	5.82148114404	5.84700262807	5.849985	6.11078578846	6.107557	5.80909975	5.566006	5.952918	5.93885795918	5.7128920626	5.633057	5.71548366957	5.680584	5.83138800307	5.809608	6.193673	5.53911647826	5.72133579658	5.78655110302	6.003914	5.61695926131	5.87159968391	6.132502	5.612746	5.880351	5.94282809278	6.196017	5.668537	5.73602042714	5.44852	5.940208	5.118459	5.89586372291	5.595538	6.162814	5.522128	5.584384	5.75997135884	5.81422451807	5.63922426876	5.84373484378	5.851221849	6.77326167955	5.8358024	5.969629	6.095486	5.85696712853	7.362355	5.8218616791	5.520222	5.88478113333	5.72251608791	5.68006156223	5.617132	5.63884856667	5.849175	5.89055	5.27056	5.683767	5.267691	6.298196	5.62407344268	5.75808807537	6.439423	5.78501313374	5.67801326702	6.19431162857	5.694659	5.73145679921	5.248991	6.09377614286	5.875035	5.9511918518	5.31339251613	5.59984	5.702026	5.31739596429	6.74171513187	5.70015823577
FXYD7	4.0866750303	4.41569008571	4.29483130159	4.29070910286	4.53542399704	4.362156976	4.58512103634	4.40400340196	4.1932154434	4.29900881625	4.18261539197	4.29755683498	4.24734216041	4.44153295337	4.445987	4.35542222222	4.175586	4.299893	4.27758159733	4.35220054217	4.36263559788	4.17161942487	4.15937514169	4.177702	4.61273984615	4.43656	4.38677158	4.28360552885	4.28844	4.40791312245	4.18559909226	4.623081	4.17746684058	4.073368	4.25601461475	4.109488	4.155382	4.14058970569	4.33791264701	4.131560078	4.155343	4.32233442845	3.8139785977	4.464971	4.122904	4.252233	4.22468275258	4.255179	4.031571	4.31718788631	4.129951	4.128746	4.258117	4.29085468603	3.922001	4.621167	4.350662	4.617632	4.39458495582	4.30814738554	4.16983065621	4.25343379649	4.39163366691	4.59671063182	4.14828938	4.652202	4.738703	4.28822404086	4.08947	4.43827426119	4.04839	4.17170040714	4.11657810989	4.42456175393	4.605996	4.26066808333	4.471301	4.24763	4.256607	4.123388	4.465902	4.312089	4.39424533599	4.22597549079	4.33955	4.33304509119	4.31170003665	7.11395655714	4.124872	4.21777419685	4.16904	4.37574561905	4.518464	4.23326869209	4.57191245161	3.977789	4.25112	4.14469346429	4.60749669231	4.32166213821
CLCA3P	3.36116932323	3.54147551429	3.46913527724	3.27314252381	3.35278456546	3.3614154424	3.33797696017	3.49890147059	3.32048641627	3.3793767821	3.40910013958	3.37966212778	3.40779970396	3.36752286658	3.264518	3.22964965657	3.332534	3.25802	3.36841376533	3.4252273012	3.60515252381	3.39323998446	3.43414619619	3.486213	3.60633915385	3.228302	3.33739218	3.38178582212	3.377869	3.29245467347	3.31719105107	3.106042	3.2648113913	3.30379	3.30053006148	3.145028	3.33016	3.43516288294	3.41507540214	3.40937408462	3.454725	3.27419882634	3.26874511494	3.215718	3.222772	3.317617	3.36657947423	3.323519	3.210977	3.378523747	3.204279	3.302837	3.515092	3.35888608045	3.45067	3.15237	3.223311	3.269198	3.35798005927	3.40473460241	3.32535426739	3.39263023504	3.37199332494	3.42672657727	3.24376672	3.479641	3.264502	3.45231898886	3.600663	3.33459451493	3.391797	3.46590352857	3.3677750989	3.37898293848	3.595875	3.4274892	3.273593	3.45197	3.206711	3.615411	3.297096	3.698256	3.32521768949	3.38439919275	3.362456	3.74906975684	3.48160312042	3.51246197143	3.204903	3.27910875984	3.250115	3.36888733333	3.397911	3.3898377554	3.25023490323	3.664399	3.158711	3.40723896429	3.42593754945	3.57709201626
KCNK7	4.07835091919	3.8961312381	4.07255050709	4.01639917143	3.9902466951	4.0339733808	4.23100731936	4.04240866667	3.94703058491	3.98560087515	4.04263047419	3.97818176999	4.0514542796	4.10901285881	4.152013	3.88960012121	3.860489	4.239134	4.25497452267	3.9046726747	4.03937828042	3.92756394819	3.9923919891	4.017354	3.879691	4.189454	4.74665056	4.03116087019	3.978522	4.08935397959	4.13937863427	3.830537	4.0152967913	4.164114	4.09589561373	4.007567	3.957571	4.00385531438	4.02474465769	4.05389784474	4.049153	4.09614763392	3.94091668391	4.272761	4.036538	3.99505	4.05255217526	4.351738	3.976338	4.10713377022	4.017633	3.928006	4.027595	4.29272680223	3.944957	4.04905	3.928368	3.883568	4.08999588685	3.95117061446	4.1390252251	3.97927885704	4.23553602517	4.43073314318	4.14582394	4.188843	4.230034	4.07396156909	4.384452	4.0658816194	4.049897	4.10770312381	3.99761857143	3.95602551073	4.054467	3.95844523333	4.278617	3.823909	3.931025	4.210243	3.869408	4.058105	3.91473342038	3.98394081933	4.148976	4.10657708207	3.96522580628	4.20752911429	3.954846	3.9973264252	3.952148	3.93585009524	4.147978	4.0830521036	4.12294896774	3.920546	3.977028	3.96349721429	4.43921575824	4.12643458537
FXYD3	5.14919640404	5.05779207619	10.5261677294	5.07957154857	8.83544478167	5.0903872984	5.28843328581	8.64409181373	5.02651171934	5.31746122733	10.3892271969	5.39274268638	7.98172543479	5.2798832772	5.288649	4.96554267677	8.455105	4.950341	5.16980230667	4.96906171084	12.0	4.92931777513	5.46883167302	10.80231	8.05513109615	11.17915	5.91666309	9.22312272596	11.25815	12.0	5.17618209308	5.082037	10.109208142	10.94565	5.14067535143	5.488496	10.88854	5.17899802676	5.02233754274	10.6663201317	5.388898	5.56263340685	5.02403354598	12.0	4.742569	6.968731	5.25022286598	10.75231	5.193233	9.76133253243	5.429828	5.120886	4.840565	10.5378220179	4.973941	10.41698	4.938176	4.708272	5.22480778987	5.09522963855	5.13331646248	4.98068197599	5.26065636862	5.74226012955	4.9508808	5.470763	8.061796	5.11219020877	6.356457	4.959104	4.676994	11.5391037857	4.93938624176	6.79753958512	5.35438	4.948351	5.25302	5.26743	10.39495	10.42804	6.742836	5.508667	5.14209328822	9.65909660299	10.73766	5.34602771125	7.59772154974	5.57265285714	9.696574	6.07562416535	7.811727	12.0	5.349674	5.02210478849	4.83587896774	4.807318	12.0	9.72317392857	5.51117246154	5.94425354472
SCN7A	3.66749289899	3.59690137143	3.60072068468	3.77821942667	3.61516722128	3.7016281968	3.66935845982	3.50877088235	3.80290544104	3.61167547114	3.64601911281	3.56601823768	3.57667152008	3.56928625	3.589662	3.61614164646	3.536886	3.553888	3.553952272	3.72854768675	3.57703222751	3.62937039689	4.27916587057	3.584331	3.62437407692	3.69154	3.68254076	3.58718221154	3.542248	4.24364279592	3.61272408649	3.590793	3.57984145797	3.509802	3.60189135348	3.648834	3.622456	3.7062935786	3.61074757436	3.60734176674	3.802709	3.69233906645	3.55397227586	3.769982	3.686465	3.893564	3.71961274227	3.59638	3.615088	3.61949472378	4.183083	3.566666	3.417835	3.58703481006	3.496773	3.538455	3.564444	3.537524	3.59694682328	3.51064474699	4.20671927694	3.58457924149	3.63788018801	3.48916400227	3.50448294	3.822103	3.527193	3.60467030981	3.547185	3.54267536567	3.63109	3.57351917619	3.50933710989	3.56655414735	3.534548	3.71009278333	3.746166	3.535867	4.943193	3.642299	3.74034	3.41853	3.5263921672	3.60536716283	3.526327	3.65462305471	3.51996286911	3.62806974286	3.392903	4.39603472441	3.581736	3.55578357143	3.491491	3.56785348921	3.49442125806	3.69109	3.585143	3.46565971429	3.49804059341	3.63439617886
PRKAG1	9.95727436364	9.83285372381	9.79352907396	9.05573348381	10.0605692682	9.9394546656	9.56394174773	10.0957151765	10.0996789587	9.85818346408	10.1643513728	9.8076650931	9.56989107251	9.02594290933	9.002752	9.45437385859	9.965777	8.761146	9.764916824	9.63528720482	10.1163400476	9.88046423938	9.98529412534	8.649268	9.41156478846	10.00099	9.58585102	10.0268084231	10.08814	9.05240061224	9.29966476936	9.290285	9.66734484638	9.672959	9.9254158043	10.02022	10.50645	9.82707633779	9.68096077564	10.2072216188	9.522132	9.09338869914	9.99595270115	11.61151	8.981905	9.584651	10.0030354433	9.78284	8.676976	9.89667794836	9.645978	10.29233	10.50675	9.75794875196	10.42721	9.854148	8.654708	8.925459	9.72111880711	9.7880036506	9.34503466849	9.78255100466	9.74900585122	9.707581825	9.98390138	9.239388	9.525487	9.82348846434	9.166386	9.53997030597	9.787472	9.9616816119	9.57266252747	9.73396440773	10.54937	10.4463875833	10.32797	9.561789	9.36051	10.78752	9.310768	9.917478	9.76602639172	9.72742605006	10.0444	9.26611454711	9.48702395812	10.3175374571	10.31184	9.29319254331	9.859336	10.2543763333	9.964781	9.68043865468	9.15569625806	11.37041	10.80653	10.1052898929	9.13363863736	9.50498065583
FAM26D	4.07519871717	3.74993437143	3.56679897476	3.69582394286	3.71547555405	3.7978696616	3.78767198323	3.77961518627	3.6506967217	3.63280768198	3.53081201721	3.62660612523	3.64182975248	3.70532079275	3.807683	3.73609047475	3.672974	3.605419	3.648739056	3.54445055422	3.67428550794	3.5760952342	3.61165750817	3.676918	3.80152190385	3.6686	3.46489925	3.84101904808	3.509446	3.65628165306	3.70521816392	3.474488	3.62057951594	3.689318	3.68237851639	3.854631	3.580659	3.55355455518	3.71150377137	3.7278043326	3.473494	3.68264566368	3.73799641954	3.499875	3.576866	3.654892	3.96084619588	3.441762	3.547023	3.69265313691	3.742915	3.57809	3.735313	3.68521944246	3.518325	3.817873	4.376212	3.897709	3.80013170043	4.04928193976	3.73417968213	3.6503758875	3.74284290822	3.64397679318	3.76313442	3.575088	3.558268	3.69081004458	3.948121	3.59246495522	3.647154	3.71353428333	3.35254774725	3.56351820887	3.613357	3.41500258333	3.589092	3.699349	3.512689	3.534993	3.869971	3.708255	3.62508771975	3.71388189125	3.462446	3.7732503617	3.68229001047	3.58567362857	3.775357	3.53067550394	3.67273	3.79695171429	3.651601	3.67497576403	3.61206341935	3.403937	3.610799	3.41620989286	3.44133487912	3.82800065041
ASIC4	4.26361289899	4.1551902	4.42283978609	4.54035430095	4.29617105363	4.332011064	4.40239272886	4.25971069608	4.23022502358	4.38599209541	4.43986824474	4.24883053523	4.32671327517	4.22942627461	4.08027	4.23769667677	4.078417	4.2923	4.58277748	4.39180420482	4.4798035873	4.19270671192	4.40139303678	4.107179	4.44699338462	4.395957	4.56414469	4.44933809135	4.354906	4.32844259184	4.3170951771	3.975685	4.27084527826	4.320255	4.41232557787	4.5346	4.361606	4.73844620401	4.29201095	4.38148590508	4.385871	4.29793723604	4.29812585057	4.26332	4.188578	3.979382	4.56126304124	4.260544	4.218813	4.35627451481	4.264279	4.45261	3.871352	4.39356436872	4.164407	4.266222	4.659191	4.636384	5.15882719612	4.08334460241	4.28979277899	4.24305673809	4.43841941303	4.54584729318	4.1519702	4.252251	4.439392	4.38629233804	4.231136	4.2982339403	4.296856	4.37782357143	4.16960282418	4.41103596853	4.451221	4.27770711667	4.422321	3.868479	4.007663	4.41207	4.435096	4.269298	4.17446853344	4.32157272325	4.628433	4.28413947416	4.17154788482	4.62433935714	4.212869	4.33779369291	4.095608	4.44687	4.378125	4.32843574245	4.51594241935	4.283711	4.422264	4.24334275	4.96793856044	4.27522853388
PRPF4B	9.44545981818	8.80719897143	8.57937883127	9.10551119429	8.92766072466	9.2485813456	9.43576619776	8.78566572549	8.49598722406	8.68240213428	8.66255736711	8.76571392479	8.69572816328	9.79602918005	10.08176	8.6881669798	9.177668	9.424366	9.057856616	8.77608562651	8.60634499471	8.25471521554	8.71714161308	8.34112	8.72945630769	8.852079	8.66096361	9.35731891827	8.195186	8.56873546939	9.62307295387	9.168027	8.98891527536	8.656648	9.30127389549	9.229409	9.823464	8.94047163545	9.04472122949	9.10542486313	9.029073	9.16272894456	8.46094307471	8.687147	8.338173	8.527247	9.36199885567	9.564234	9.529166	8.94790697238	8.167781	8.780622	8.148381	8.68667903352	8.535182	8.116914	8.648081	8.476282	9.63880708513	9.47289666265	9.76768595771	8.68561580401	9.21289747002	8.73844218864	9.20526876	9.264247	7.401496	8.55629888707	8.840032	8.59506020149	9.044057	8.83143863333	8.32332368132	8.90026599571	9.204234	8.46766436667	9.468805	9.651197	8.982342	8.510965	8.4521	8.570089	8.67322794904	8.8009763061	6.664302	9.58837123404	8.30665671728	8.48123857143	9.252963	8.7842071378	8.691032	8.79698414286	9.057477	8.58771993813	9.26249003226	8.57253	8.924489	9.17564389286	8.87593351648	8.95051553388
